start_time,c,h,l,o,t,v
1681077600000,28365.2,28539.1,28350.1,28423.2,1681077600,881973162.826
1681081200000,28309.4,28418.9,28275.6,28365.1,1681081200,423589383.6984
1681084800000,28368,28420,28270.3,28309.4,1681084800,365656318.9409
1681088400000,28292.8,28374.1,28230,28368.1,1681088400,383086615.6126
1681092000000,28280.1,28343.5,28259,28292.7,1681092000,200632002.6717
1681095600000,28269.8,28313.6,28259,28280.2,1681095600,159262357.8383
1681099200000,28228.5,28308,28200,28269.8,1681099200,237839185.5411
1681102800000,28271.7,28306.4,28180,28228.5,1681102800,397161492.5026
1681106400000,28252,28279.4,28236,28271.6,1681106400,82205582.7953
1681110000000,28278.2,28296.9,28217,28251.9,1681110000,199656805.3586
1681113600000,28284.3,28383,28275.9,28278.3,1681113600,346233807.4971
1681117200000,28297.1,28335,28258.7,28284.3,1681117200,189694983.4738
1681120800000,28319.6,28363.7,28279,28297.1,1681120800,191293325.5798
1681124400000,28294.3,28351.5,28275,28319.6,1681124400,227253821.899
1681128000000,28266.3,28310.5,28250,28294.3,1681128000,256438853.7432
1681131600000,28207.7,28285.6,28153.6,28266.2,1681131600,523458203.1897
1681135200000,28291.2,28333,28191,28207.7,1681135200,460231161.5394
1681138800000,28427.7,28590,28291.2,28291.2,1681138800,1366539422.286
1681142400000,29033.1,29180,28368.9,28427.6,1681142400,2556274677.2507
1681146000000,29154,29300,28992,29033.1,1681146000,2843137117.8017
1681149600000,29264.8,29290,29104,29153.9,1681149600,911902902.501
1681153200000,29164.9,29290,29040.8,29264.7,1681153200,775352974.0157
1681156800000,29107.7,29206.6,29058,29164.9,1681156800,477107754.0993
1681160400000,29212.9,29274.9,29077.3,29107.8,1681160400,473211818.8103
1681164000000,29580.1,29840,29212.8,29212.8,1681164000,2160759680.4499
1681167600000,29623.1,29771.6,29570.1,29580,1681167600,974962775.7412
1681171200000,29920.6,30153.7,29573.9,29623.1,1681171200,1536524577.5955
1681174800000,30191.9,30390,29736,29920.7,1681174800,1780914551.7706
1681178400000,30074.5,30491,29987.5,30192,1681178400,1943376464.4546
1681182000000,30105.8,30114.2,29931.8,30074.4,1681182000,836505916.8886
1681185600000,30099.9,30160,30010,30105.7,1681185600,496224167.5354
1681189200000,29871.6,30138,29752.1,30099.9,1681189200,740687757.4897
1681192800000,30021.1,30085,29864.4,29871.5,1681192800,540711923.6655
1681196400000,30095.3,30158,30021,30021,1681196400,480613660.5382
1681200000000,30091.1,30140,30029.8,30095.4,1681200000,401184364.7482
1681203600000,30043.9,30091.2,29966,30091.1,1681203600,444520884.1227
1681207200000,30114.3,30132,30000.1,30043.9,1681207200,392327679.9612
1681210800000,30045,30119.2,30040,30114.2,1681210800,361670699.5865
1681214400000,30088.4,30235,29990.4,30045.1,1681214400,802083872.509
1681218000000,30233.4,30269,30063,30088.4,1681218000,796413519.7277
1681221600000,30047.8,30280,29938.9,30233.5,1681221600,1247708591.1939
1681225200000,30179.4,30246.8,30026.3,30047.8,1681225200,694072679.7645
1681228800000,30114.3,30258.8,30080.1,30179.5,1681228800,611581071.2665
1681232400000,30194.1,30209.4,30017.8,30114.4,1681232400,556636620.6241
1681236000000,30219.7,30236.6,30138,30194.1,1681236000,347976484.2983
1681239600000,30121.9,30564,30085,30219.8,1681239600,1899810690.0498
1681243200000,30148.4,30165.1,29896,30122,1681243200,1091369441.7661
1681246800000,30174.1,30236,30110.8,30148.5,1681246800,316181629.9162
1681250400000,30250.9,30269.9,30127.6,30174,1681250400,321152142.4538
1681254000000,30185.1,30267.4,30145.8,30250.9,1681254000,292841976.1459
1681257600000,30213,30350,30183.9,30185.1,1681257600,480095034.8967
1681261200000,30157.2,30279.3,30104,30213,1681261200,451508292.3389
1681264800000,29909.4,30159.6,29811,30157.2,1681264800,1398160953.2578
1681268400000,29914.8,29979,29838.5,29909.5,1681268400,478521864.3527
1681272000000,29962.1,29983.9,29874.4,29914.8,1681272000,284186790.9451
1681275600000,29908.2,29986,29873,29962.1,1681275600,283420007.2907
1681279200000,29921,29953.3,29829.5,29908.1,1681279200,368387375.7476
1681282800000,29979.4,30063,29910.7,29921,1681282800,494784873.1048
1681286400000,29900.7,30041.2,29900.1,29979.5,1681286400,355439606.4698
1681290000000,29996.3,30000,29881.4,29900.8,1681290000,349266965.6324
1681293600000,29979.8,30015,29960,29996.2,1681293600,204660000.3451
1681297200000,30003.7,30010,29930.1,29979.7,1681297200,226515144.5998
1681300800000,30132.7,30480,29910,30003.7,1681300800,2974157839.7724
1681304400000,30039.6,30330,29940,30132.6,1681304400,1678645995.8176
1681308000000,30006.5,30250,30000.1,30039.6,1681308000,1295035797.7389
1681311600000,29948,30050,29620,30006.6,1681311600,2069039487.587
1681315200000,29922.2,30030,29900,29947.9,1681315200,539017241.2399
1681318800000,30007.9,30087.7,29900,29922.2,1681318800,558812314.1726
1681322400000,29901.1,30047.4,29830,30007.9,1681322400,673672683.568
1681326000000,29789.5,29935.4,29736,29901.1,1681326000,551813472.8861
1681329600000,29934.8,29950,29761.9,29789.6,1681329600,329990007.6496
1681333200000,29934.7,29970,29880,29934.8,1681333200,237585521.6689
1681336800000,29832.2,29966.5,29772,29934.7,1681336800,379828378.7835
1681340400000,29875,29928.8,29808,29832.2,1681340400,262935003.1613
1681344000000,29972.8,30027.4,29836.7,29874.9,1681344000,411568183.3947
1681347600000,30048.9,30069.4,29928,29972.9,1681347600,323035064.2055
1681351200000,30105.4,30270,29977,30048.9,1681351200,561634546.657
1681354800000,30057.3,30111.7,30023.8,30105.4,1681354800,278737804.7821
1681358400000,30038.7,30097,30029.6,30057.2,1681358400,175782298.143
1681362000000,30091.2,30120,30025.4,30038.7,1681362000,177553047.3776
1681365600000,30000.3,30107.1,29980.1,30091.2,1681365600,286101813.18
1681369200000,30054.1,30093.7,29989,30000.3,1681369200,227908893.8403
1681372800000,30179,30267.7,30025.7,30054,1681372800,957196014.2167
1681376400000,30192.7,30369,30134.2,30179,1681376400,1241036076.1474
1681380000000,30191,30235.7,30134.4,30192.6,1681380000,296556531.6852
1681383600000,30149.2,30230.7,30140.2,30191,1681383600,284452114.9287
1681387200000,30259,30300,30116.5,30149.1,1681387200,780745920.2428
1681390800000,30164.3,30329.3,30150,30258.9,1681390800,749348452.8017
1681394400000,30428.3,30555.9,30157.1,30164.3,1681394400,1561831893.7042
1681398000000,30422.5,30648.9,30285.5,30428.3,1681398000,1377709058.5007
1681401600000,30312.7,30465.7,30242.1,30422.6,1681401600,699812226.0027
1681405200000,30419.9,30433.5,30266.5,30312.7,1681405200,532430830.2036
1681408800000,30427.5,30539.7,30398,30420,1681408800,550669388.1075
1681412400000,30323.1,30427.5,30290.6,30427.4,1681412400,539911950.6083
1681416000000,30233,30323.1,30185,30323,1681416000,488163039.6846
1681419600000,30264.9,30314.5,30225.5,30233,1681419600,169858286.1483
1681423200000,30287.7,30385.2,30264.9,30265,1681423200,285804887.749
1681426800000,30362.7,30380,30262,30287.8,1681426800,238422884.407
1681430400000,30741.3,30822.8,30293,30362.7,1681430400,1893007217.052
1681434000000,30776.4,30950,30681,30741.4,1681434000,1317461008.4307
1681437600000,30595,30811.7,30516.4,30776.3,1681437600,788014930
1681441200000,30684.6,30727.2,30548.5,30595.1,1681441200,414717622.6809
1681444800000,30700.9,30748,30665.9,30684.5,1681444800,293060769.6455
1681448400000,30786.8,30836.6,30687.8,30700.9,1681448400,530584560.9542
1681452000000,30939,31059,30700,30786.8,1681452000,1253042224.3525
1681455600000,30739.9,30962.2,30730,30939,1681455600,853508394.4845
1681459200000,30722.7,30794,30647,30739.9,1681459200,608921408.7152
1681462800000,30779.5,30783.9,30685,30722.7,1681462800,363596975.3236
1681466400000,30755.4,30819.3,30737,30779.5,1681466400,341184193.2496
1681470000000,30790,30799.9,30710,30755.4,1681470000,279448558.5428
1681473600000,30606.5,30840,30557.5,30789.9,1681473600,1102256969.1341
1681477200000,30701.7,30737.9,30600,30606.6,1681477200,686813190.5424
1681480800000,30584.7,30740.3,30433.6,30701.6,1681480800,1213315424.2356
1681484400000,30226.7,30618,30080.1,30584.6,1681484400,2299497136.2992
1681488000000,30132.5,30264.3,29925,30226.7,1681488000,1454368640.77
1681491600000,30260.5,30273.6,30110.2,30132.6,1681491600,752691274.7538
1681495200000,30260.8,30340.8,30224.8,30260.6,1681495200,518329815.525
1681498800000,30311.2,30337.8,30179.6,30260.9,1681498800,359692160.3455
1681502400000,30429.9,30500,30260,30311.1,1681502400,704132996.151
1681506000000,30431.8,30493.2,30376.1,30429.8,1681506000,311711719.9164
1681509600000,30416.2,30438,30390,30431.8,1681509600,188733175.77
1681513200000,30453.1,30470.8,30348.5,30416.2,1681513200,274439361.5387
1681516800000,30361.1,30599.9,30359.6,30453,1681516800,576992520.4505
1681520400000,30355.7,30395.1,30270,30361.1,1681520400,349285925.6216
1681524000000,30366,30430.4,30333,30355.8,1681524000,198035305.6768
1681527600000,30367.1,30414.8,30350,30366.1,1681527600,129214377.2378
1681531200000,30348.1,30383.6,30327.4,30367,1681531200,174457745.3127
1681534800000,30410,30415.7,30344.5,30348.1,1681534800,130133289.7048
1681538400000,30376.4,30423.3,30345.6,30410,1681538400,112375899.7315
1681542000000,30416.6,30464,30375.6,30376.5,1681542000,197680872.9149
1681545600000,30371.2,30449,30348.7,30416.6,1681545600,191310045.1819
1681549200000,30444.2,30456.6,30371.2,30371.2,1681549200,187542907.4578
1681552800000,30400.1,30460,30384,30444.2,1681552800,163047175.3433
1681556400000,30371,30429,30340.6,30400,1681556400,216984292.8176
1681560000000,30407.3,30432.1,30359.8,30370.9,1681560000,143018212.6907
1681563600000,30320.3,30430,30270.7,30407.4,1681563600,343912950.8997
1681567200000,30352.2,30374.3,30288,30320.4,1681567200,238494893.6293
1681570800000,30319.9,30416,30312.2,30352.3,1681570800,270954968.2756
1681574400000,30306.3,30333,30240.3,30319.9,1681574400,462630255.3581
1681578000000,30234.5,30310,30186,30306.2,1681578000,358980495.3097
1681581600000,30287.9,30295,30232,30234.6,1681581600,144928896.5745
1681585200000,30318.8,30320,30211.2,30287.8,1681585200,209725039.4058
1681588800000,30268.2,30333,30250,30318.9,1681588800,164640835.4055
1681592400000,30251.9,30296,30228.3,30268.2,1681592400,141429822.5103
1681596000000,30334,30350,30220.4,30251.9,1681596000,245956540.9722
1681599600000,30280.4,30347.5,30268.1,30334.1,1681599600,118778140.654
1681603200000,30270.2,30311,30258,30280.4,1681603200,131077495.1961
1681606800000,30228,30270.2,30102,30270.1,1681606800,452283244.8985
1681610400000,30258.7,30279.5,30215.3,30228,1681610400,121676098.7091
1681614000000,30249,30269.8,30221.6,30258.7,1681614000,96097931.9347
1681617600000,30291.8,30309.9,30240.5,30249,1681617600,146441048.1128
1681621200000,30296.7,30329.8,30276.4,30291.7,1681621200,188398379.7526
1681624800000,30289.1,30340,30289.1,30296.7,1681624800,103000040.3993
1681628400000,30330.8,30397.4,30279.6,30289.2,1681628400,207882862.6634
1681632000000,30322.7,30345.1,30312.9,30330.8,1681632000,97662580.7734
1681635600000,30268.7,30322.8,30243,30322.8,1681635600,259622086.2602
1681639200000,30280,30282,30246.9,30268.6,1681639200,133501969.2672
1681642800000,30220.1,30314.7,30210,30280,1681642800,206712840.9308
1681646400000,30250.1,30273,30212.9,30220.1,1681646400,238679842.1457
1681650000000,30241,30256.2,30142.5,30250.1,1681650000,387156696.1856
1681653600000,30304,30319.5,30231.9,30241,1681653600,301265091.4728
1681657200000,30324.7,30363.2,30289.5,30304,1681657200,287237405.6662
1681660800000,30334.9,30338.9,30252.3,30324.7,1681660800,249916828.8959
1681664400000,30292.1,30377.8,30287.9,30335,1681664400,201132179.5932
1681668000000,30487.1,30488.4,30288.9,30292,1681668000,291115605.3532
1681671600000,30306,30560,30270.6,30487.8,1681671600,1009737501.0026
1681675200000,30334.4,30391.7,30170.9,30306,1681675200,659863659.6783
1681678800000,30377.3,30383.6,30261.9,30334.5,1681678800,229716751.0338
1681682400000,30314.7,30399.9,30282.8,30377.2,1681682400,179400175.316
1681686000000,30286.6,30333,30230.4,30314.7,1681686000,192541061.0702
1681689600000,29833,30307.4,29763.1,30286.6,1681689600,1847027788.1831
1681693200000,29932.6,29983.9,29714.1,29833,1681693200,802485239.9683
1681696800000,30006.3,30092.4,29871.3,29932.6,1681696800,459384351.7646
1681700400000,29966.5,30029.1,29936.1,30006.3,1681700400,232961618.4293
1681704000000,29968.6,29973.5,29890,29966.5,1681704000,231547057.0083
1681707600000,29984,29994.6,29921,29968.6,1681707600,183740288.356
1681711200000,29890,29992.3,29871.7,29983.9,1681711200,229527945.0364
1681714800000,29831.1,29929.9,29822,29890.1,1681714800,350777400.9739
1681718400000,29907.2,29913.5,29781.6,29831.2,1681718400,422213720.4193
1681722000000,29871,29913.6,29840,29907.3,1681722000,204497381.8097
1681725600000,29880.6,29888,29750,29870.9,1681725600,493082993.9253
1681729200000,29558.1,29885.7,29283.8,29880.7,1681729200,1667676558.213
1681732800000,29520,29589.4,29428,29558.1,1681732800,939286395.3219
1681736400000,29391.1,29529.9,29231,29520,1681736400,1474046083.6878
1681740000000,29425.1,29468.9,29340,29391,1681740000,703376328.2189
1681743600000,29346.5,29454,29219.9,29425.1,1681743600,761158272.0206
1681747200000,29450.7,29470,29316.3,29346.5,1681747200,640326196.1622
1681750800000,29450,29522.4,29432.4,29450.7,1681750800,336247821.5276
1681754400000,29511.4,29565,29442.6,29450,1681754400,339278503.2066
1681758000000,29459.6,29565,29441.3,29511.4,1681758000,305464723.4509
1681761600000,29436.1,29484.6,29414.1,29459.6,1681761600,272713984.5964
1681765200000,29438.3,29460,29370,29436,1681765200,212111236.2245
1681768800000,29491.7,29524,29438.2,29438.2,1681768800,186585535.5459
1681772400000,29420,29497.9,29380,29491.8,1681772400,207272943.0851
1681776000000,29356,29439.8,29250,29420.1,1681776000,405343959.4045
1681779600000,29360.5,29412.3,29078.1,29356,1681779600,998329401.4872
1681783200000,29453.2,29477.9,29360.6,29360.6,1681783200,351564194.9166
1681786800000,29431.7,29485,29425,29453.3,1681786800,169957612.9862
1681790400000,29480.2,29496,29426.6,29431.6,1681790400,177975488.0949
1681794000000,29530.1,29595,29480.2,29480.3,1681794000,429592068.4116
1681797600000,29702.9,29729.7,29530,29530.1,1681797600,716353983.6199
1681801200000,29756.8,29790,29655.1,29703,1681801200,449502199.0572
1681804800000,29689.2,29818,29678.2,29756.9,1681804800,466688851.9427
1681808400000,29887,29940,29680.1,29689.2,1681808400,685185107.7677
1681812000000,29888.2,29973.1,29850.1,29887,1681812000,519256951.0666
1681815600000,30369.7,30378,29874.2,29888.1,1681815600,1942145128.6598
1681819200000,30290.8,30480,30266.4,30369.7,1681819200,1523915756.853
1681822800000,30362.4,30425,30268,30290.9,1681822800,729600655.8026
1681826400000,30230.3,30377.7,30100,30362.3,1681826400,1265865853.6565
1681830000000,30170.2,30274.1,30082.8,30230.4,1681830000,834781855.1776
1681833600000,30209.8,30250,30138,30170.1,1681833600,484187432.1811
1681837200000,30013.5,30246.1,30000.2,30209.7,1681837200,618630653.7106
1681840800000,30135.8,30269.7,29927.6,30013.4,1681840800,1216034545.5863
1681844400000,30205.8,30227,30085.8,30135.9,1681844400,365697448.0309
1681848000000,30416.6,30450,30132.9,30205.8,1681848000,714010957.6383
1681851600000,30365,30438.1,30272.4,30416.7,1681851600,399569090.5283
1681855200000,30357.5,30398.8,30280,30365.1,1681855200,249826291.1219
1681858800000,30365.8,30399.1,30287.5,30357.5,1681858800,285996314.4068
1681862400000,30306.4,30410,30267.4,30365.9,1681862400,364213772.6238
1681866000000,30222.6,30334.5,30206.1,30306.5,1681866000,301708740.1949
1681869600000,30191.1,30250,30107.2,30222.6,1681869600,427877357.6805
1681873200000,30199.9,30270.8,30160,30191,1681873200,185549361.4851
1681876800000,30189.9,30229.6,30130,30199.9,1681876800,245936262.3652
1681880400000,30254.1,30326.9,30160.8,30189.9,1681880400,282252209.4379
1681884000000,29989.8,30263.7,29985.1,30254,1681884000,753842306.1954
1681887600000,30064.8,30107,29960,29989.9,1681887600,455031680.1732
1681891200000,29148,30067.1,28800,30064.7,1681891200,4073350587.8403
1681894800000,29184.9,29305.8,29017.8,29148.1,1681894800,1287541459.8294
1681898400000,29240,29261.7,29065.1,29185,1681898400,697827706.1958
1681902000000,29299.9,29329.4,29217.4,29240.1,1681902000,522256617.4248
1681905600000,29210,29300,29159,29300,1681905600,431457308.4918
1681909200000,29317.7,29329.9,29164.7,29209.9,1681909200,485824494.0751
1681912800000,29376.5,29490,29312,29317.6,1681912800,966204195.6536
1681916400000,29247.9,29414.7,29015,29376.6,1681916400,997098490.373
1681920000000,29296.4,29357.2,29224,29248,1681920000,410675863.6977
1681923600000,29301.8,29309.7,29033,29296.4,1681923600,664443043.1566
1681927200000,29260.1,29340,29201,29301.9,1681927200,409912578.0369
1681930800000,29210.6,29334.9,29180,29260,1681930800,317615376.7524
1681934400000,29222.9,29309.7,29129.5,29210.5,1681934400,406938688.5602
1681938000000,29165,29231.4,28800,29223,1681938000,1632001243.4364
1681941600000,29068,29230.5,29017.8,29164.9,1681941600,541968387.4847
1681945200000,28795.1,29080,28557.3,29067.9,1681945200,2026760106.5776
1681948800000,28911,28957,28704.2,28795,1681948800,784696464.4266
1681952400000,28919.4,28994.4,28826.6,28911,1681952400,452078443.9794
1681956000000,28734.4,28947.6,28700,28919.4,1681956000,504047057.2877
1681959600000,28850.1,28870,28520.2,28734.4,1681959600,906501136.6885
1681963200000,28855.2,28944.9,28832.4,28850,1681963200,428645686.0316
1681966800000,28884.6,28932.5,28803.5,28855.2,1681966800,280628277.9028
1681970400000,28911.2,29078,28882.3,28884.6,1681970400,663951337.9521
1681974000000,28857.7,28932.4,28837.2,28911.1,1681974000,331672487.2188
1681977600000,28819,28938,28707.5,28857.7,1681977600,572683533.8858
1681981200000,28852.2,28898.4,28808.3,28819,1681981200,256409452.4571
1681984800000,28838.9,28895,28765.4,28852.2,1681984800,285030432.4755
1681988400000,28601.6,28848.5,28575.6,28838.9,1681988400,847103243.8128
1681992000000,28876.3,28940,28300,28601.5,1681992000,2160086899.8304
